File,Unique Keywords Found,Total Matches,Text Length,Keywords Matched,Match Details
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00642-4/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_642_MOESM1_ESM_pdf.md,0,0,50004,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00646-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_646_MOESM1_ESM_pdf.md,0,0,17681,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00647-z/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_647_MOESM1_ESM_pdf.md,1,1,113590,openai,openai: 1
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00648-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_648_MOESM1_ESM_pdf.md,0,0,30485,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00650-4/01_supplementary_information_Supplementary_information_download_PDF_42256_2023_650_MOESM1_ESM_pdf.md,0,0,8938,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-00982-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_982_MOESM1_ESM_pdf.md,0,0,18594,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-00983-2/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_983_MOESM1_ESM_pdf.md,0,0,92210,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-00986-z/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_986_MOESM1_ESM_pdf.md,3,12,33987,"gpt4, gpt35, chatgpt",gpt4: 6; gpt35: 5; chatgpt: 1
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-00987-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_987_MOESM1_ESM_pdf.md,0,0,32526,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-00987-y/08_supplementary_pdf_Raw_Blots_Fig_4_download_PDF_42256_2025_987_MOESM8_ESM_pdf.md,0,0,18,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-00988-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_988_MOESM1_ESM_pdf.md,0,0,10176,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-00993-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_993_MOESM1_ESM_pdf.md,0,0,13369,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-00994-z/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_994_MOESM1_ESM_pdf.md,1,1,29303,gpt4,gpt4: 1
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-00995-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_995_MOESM1_ESM_pdf.md,0,0,59679,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-00997-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_997_MOESM1_ESM_pdf.md,0,0,58258,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-00998-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_998_MOESM1_ESM_pdf.md,0,0,9624,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01000-2/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1000_MOESM1_ESM_pdf.md,0,0,37786,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01001-1/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1001_MOESM1_ESM_pdf.md,1,1,46242,google,google: 1
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01002-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1002_MOESM1_ESM_pdf.md,0,0,7607,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01003-z/01_supplementary_pdf_Supplementary_Material_download_PDF_42256_2025_1003_MOESM1_ESM_pdf.md,0,0,73714,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01005-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1005_MOESM1_ESM_pdf.md,0,0,17927,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01006-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1006_MOESM1_ESM_pdf.md,0,0,6669,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01007-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1007_MOESM1_ESM_pdf.md,0,0,26021,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01009-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1009_MOESM1_ESM_pdf.md,0,0,108032,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01010-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1010_MOESM1_ESM_pdf.md,0,0,8400,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-022-00471-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_471_MOESM1_ESM_pdf.md,0,0,4628,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-022-00472-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_472_MOESM1_ESM_pdf.md,0,0,71771,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-022-00474-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_474_MOESM1_ESM_pdf.md,0,0,31676,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-022-00477-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_477_MOESM1_ESM_pdf.md,0,0,2181,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-022-00480-w/01_supplementary_information_Supplementary_information_download_PDF_42256_2022_480_MOESM1_ESM_pdf.md,0,0,38357,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-022-00482-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_482_MOESM1_ESM_pdf.md,0,0,37481,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-022-00483-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_483_MOESM1_ESM_pdf.md,0,0,94567,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-022-00487-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_487_MOESM1_ESM_pdf.md,0,0,2262,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-022-00490-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_490_MOESM1_ESM_pdf.md,0,0,11695,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-022-00492-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_492_MOESM1_ESM_pdf.md,0,0,27225,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-021-00439-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2021_439_MOESM1_ESM_pdf.md,0,0,41982,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-022-00443-1/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_443_MOESM1_ESM_pdf.md,0,0,1674,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-022-00444-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_444_MOESM1_ESM_pdf.md,0,0,29604,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-022-00446-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_446_MOESM1_ESM_pdf.md,1,5,19788,openai,openai: 5
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-022-00447-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_447_MOESM1_ESM_pdf.md,0,0,12579,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-022-00448-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_448_MOESM1_ESM_pdf.md,0,0,12136,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-022-00452-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_452_MOESM1_ESM_pdf.md,0,0,38027,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-022-00454-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_454_MOESM1_ESM_pdf.md,0,0,2079,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-022-00455-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_455_MOESM1_ESM_pdf.md,0,0,30013,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2022/s42256-022-00457-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2022_457_MOESM1_ESM_pdf.md,1,2,171587,gpt3,gpt3: 2
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00652-2/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_652_MOESM1_ESM_pdf.md,1,2,27417,google,google: 2
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00653-1/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_653_MOESM1_ESM_pdf.md,4,278,113376,"gpt3, openai, google, chatgpt",gpt3: 8; openai: 17; google: 2; chatgpt: 251
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00654-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_654_MOESM1_ESM_pdf.md,0,0,27964,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00656-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_656_MOESM1_ESM_pdf.md,0,0,16289,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00657-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_657_MOESM1_ESM_pdf.md,0,0,50629,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00663-z/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_663_MOESM1_ESM_pdf.md,0,0,19840,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00667-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_667_MOESM1_ESM_pdf.md,0,0,45167,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00668-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_668_MOESM1_ESM_pdf.md,0,0,46863,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00669-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_669_MOESM1_ESM_pdf.md,1,3,30881,openai,openai: 3
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00671-z/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_671_MOESM1_ESM_pdf.md,0,0,13637,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01011-z/01_supplementary_information_Supplementary_information_download_PDF_42256_2025_1011_MOESM1_ESM_pdf.md,2,16,59837,"chatgpt, dalle2",chatgpt: 12; dalle2: 4
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01012-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1012_MOESM1_ESM_pdf.md,0,0,42285,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01014-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1014_MOESM1_ESM_pdf.md,0,0,49759,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01016-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1016_MOESM1_ESM_pdf.md,0,0,17473,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01018-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1018_MOESM1_ESM_pdf.md,0,0,38652,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01019-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1019_MOESM1_ESM_pdf.md,0,0,59652,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01025-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1025_MOESM1_ESM_pdf.md,0,0,40928,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01026-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1026_MOESM1_ESM_pdf.md,0,0,19074,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01027-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1027_MOESM1_ESM_pdf.md,0,0,37136,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01028-4/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1028_MOESM1_ESM_pdf.md,0,0,49468,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01115-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1115_MOESM1_ESM_pdf.md,6,16,100026,"gpt4o, gpt35, openai, gpt35turbo0125, gpt4o20240806, gpt4omini20240718",gpt4o: 11; gpt35: 1; openai: 1; gpt35turbo0125: 1; gpt4o20240806: 1; gpt4omini20240718: 1
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01116-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1116_MOESM1_ESM_pdf.md,0,0,13220,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01119-2/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1119_MOESM1_ESM_pdf.md,0,0,33977,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01120-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1120_MOESM1_ESM_pdf.md,0,0,24197,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01122-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1122_MOESM1_ESM_pdf.md,0,0,21064,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01124-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1124_MOESM1_ESM_pdf.md,0,0,14705,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01125-4/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1125_MOESM1_ESM_pdf.md,0,0,16828,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01126-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1126_MOESM1_ESM_pdf.md,0,0,43493,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01129-0/01_supplementary_pdf_Supplementary_Data_download_PDF_42256_2025_1129_MOESM1_ESM_pdf.md,0,0,5964,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01130-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1130_MOESM1_ESM_pdf.md,0,0,143274,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00709-2/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_709_MOESM1_ESM_pdf.md,0,0,69601,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00711-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_711_MOESM1_ESM_pdf.md,1,1,255568,google,google: 1
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00712-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_712_MOESM1_ESM_pdf.md,0,0,9719,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00714-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_714_MOESM1_ESM_pdf.md,0,0,10329,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00715-4/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_715_MOESM1_ESM_pdf.md,0,0,8526,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00716-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_716_MOESM1_ESM_pdf.md,0,0,14102,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00718-1/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_718_MOESM1_ESM_pdf.md,0,0,21881,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00719-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_719_MOESM1_ESM_pdf.md,0,0,72160,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00720-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_720_MOESM1_ESM_pdf.md,1,19,16482,gpt3,gpt3: 19
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2023/s42256-023-00721-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2023_721_MOESM1_ESM_pdf.md,0,0,16070,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00899-3/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_899_MOESM1_ESM_pdf.md,3,28,19141,"gpt4, gpt35, chatgpt",gpt4: 18; gpt35: 4; chatgpt: 6
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00900-z/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_900_MOESM1_ESM_pdf.md,0,0,47830,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00901-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_901_MOESM1_ESM_pdf.md,0,0,55291,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00902-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_902_MOESM1_ESM_pdf.md,0,0,28075,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00903-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_903_MOESM1_ESM_pdf.md,0,0,23876,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00904-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_904_MOESM1_ESM_pdf.md,0,0,23556,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00906-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_906_MOESM1_ESM_pdf.md,1,1,115720,google,google: 1
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00908-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_908_MOESM1_ESM_pdf.md,0,0,35209,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00910-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_910_MOESM1_ESM_pdf.md,0,0,35864,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2024/s42256-024-00913-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_913_MOESM1_ESM_pdf.md,0,0,29943,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-024-00969-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_969_MOESM1_ESM_pdf.md,6,89,178745,"gpt4, gpt35, gpt3, openai, google, chatgpt",gpt4: 18; gpt35: 8; gpt3: 57; openai: 4; google: 1; chatgpt: 1
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-024-00972-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_972_MOESM1_ESM_pdf.md,0,0,32045,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-024-00973-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_973_MOESM1_ESM_pdf.md,0,0,16066,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-024-00974-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_974_MOESM1_ESM_pdf.md,0,0,22333,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-024-00975-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_975_MOESM1_ESM_pdf.md,0,0,44540,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-024-00976-7/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_976_MOESM1_ESM_pdf.md,3,15,19178,"gpt4o, gpt4, gpt35",gpt4o: 5; gpt4: 1; gpt35: 9
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-024-00977-6/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_977_MOESM1_ESM_pdf.md,1,1,34283,chatgpt,chatgpt: 1
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-024-00978-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2024_978_MOESM1_ESM_pdf.md,0,0,16670,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-00980-5/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_980_MOESM1_ESM_pdf.md,0,0,8949,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-00981-4/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_981_MOESM1_ESM_pdf.md,2,4,104744,"gpt4, gpt41106preview",gpt4: 3; gpt41106preview: 1
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01070-2/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1070_MOESM1_ESM_pdf.md,0,0,29643,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01072-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1072_MOESM1_ESM_pdf.md,0,0,16585,,
